,accuracy,accuracy_diff,accuracy_ratio,balanced_accuracy,balanced_accuracy_diff,balanced_accuracy_ratio,brier_score_loss,ece,ece_quantile,equalized_odds_diff,equalized_odds_ratio,fnr,fnr_diff,fnr_ratio,fpr,fpr_diff,fpr_ratio,log_loss,model_name,n_negatives,n_positives,n_samples,ppr,ppr_diff,ppr_ratio,precision,precision_diff,precision_ratio,predictions_path,roc_auc,threshold,tnr,tnr_diff,tnr_ratio,tpr,tpr_diff,tpr_ratio,config_batch_size,config_chat_prompt,config_context_size,config_correct_order_bias,config_dataset_hash,config_dataset_name,config_direct_risk_prompting,config_feature_subset,config_few_shot,config_model_hash,config_model_name,config_population_filter,config_reuse_few_shot_examples,config_seed,config_task_hash,config_task_name,base_name,name,is_inst,num_features,uses_all_features,fit_thresh_on_100,fit_thresh_accuracy,optimal_thresh,optimal_thresh_accuracy,score_stdev,score_mean
gemma-7b__ACSTravelTime__-1,0.5756656325640064,0.1728991596638655,0.7517345399698342,0.5352772140132301,0.09428453683602306,0.8309155034658636,0.24285077640438474,0.04207642321021796,0.059713086585523954,0.47025769862260547,0.18606123563131235,0.7920821342459361,0.4702576986226054,0.4383952074180014,0.1373634377276038,0.46510786535353577,0.18606123563131235,0.6787511647708683,google--gemma-7b,82380,64285,146665,0.1682882760031364,0.46974419801323924,0.2170930033112679,0.5415282392026578,0.519478956710087,0.12897856242118538,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-google--gemma-7b_task-ACSTravelTime/google--gemma-7b_bench-2810152339/ACSTravelTime_full_seed-42_hash-3319501691.test_predictions.csv,0.6112494071951343,0.5,0.8626365622723963,0.4651078653535358,0.4795584181985227,0.20791786575406393,0.47025769862260547,0.25699283617628343,20,False,600,False,3319501691,ACSTravelTime_full_seed-42_hash-3319501691,False,full,,422413630,gemma-7b,,False,42,233993660,ACSTravelTime,gemma-7b,Gemma 7B,False,-1,True,0.4686962926589737,0.5693928340094774,0.4611059044048735,0.5651859680223639,0.024417651630708907,0.4670884746934762
gemma-2-27b__ACSTravelTime__-1,0.4904101182967988,0.09542857142857147,0.8178844056706651,0.5018104461229198,0.12093875821148548,0.8006503985524964,0.32080004706026455,0.23012164191887835,0.23050105138635152,0.27179487179487183,0.38011695906432746,0.4057867309636774,0.27179487179487183,0.38011695906432746,0.5905923767904832,0.06827716045593146,0.8946911592967837,0.9056030565118373,google--gemma-2-27b,82380,64285,146665,0.5921794565847339,0.06396267049533388,0.900502512562814,0.43981716022659234,0.37017336485421587,0.27283281733746134,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-google--gemma-2-27b_task-ACSTravelTime/google--gemma-2-27b_bench-1588104650/ACSTravelTime_full_seed-42_hash-3319501691.test_predictions.csv,0.5022832616189329,0.5,0.40940762320951685,0.06827716045593135,0.8374064959430815,0.5942132690363227,0.27179487179487183,0.6738461538461539,20,False,600,False,3319501691,ACSTravelTime_full_seed-42_hash-3319501691,False,full,,2257656266,gemma-2-27b,,False,42,233993660,ACSTravelTime,gemma-2-27b,Gemma 2 27B,False,-1,True,0.2451174017994294,0.45905294378345207,0.3775839793281654,0.4780622507073944,0.25261481800166274,0.5470950868664993
gemma-2b__ACSIncome__-1,0.4457735055572244,0.20626381840070612,0.5544757686960922,0.5511362334469141,0.09647557325991707,0.8382572940369557,0.24982151148419823,0.1425473354292383,,0.38871834228702995,0.0,0.0501363643786847,0.19576719576719576,0.0,0.847591168727487,0.38871834228702995,0.61128165771297,0.6927913870103736,google--gemma-2b,105217,61233,166450,0.8852147792129769,0.3542388906397731,0.6457611093602269,0.3947429145401238,0.22930117286293616,0.4925267154438856,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-google--gemma-2b_task-ACSIncome/google--gemma-2b_bench-574126702/ACSIncome_full_seed-42_hash-792730230.test_predictions.csv,0.6245887172291793,0.5,0.152408831272513,0.38871834228702995,0.0,0.9498636356213153,0.1957671957671958,0.8042328042328042,20,False,600,False,792730230,ACSIncome_full_seed-42_hash-792730230,False,full,,3736820866,gemma-2b,,False,42,2612382143,ACSIncome,gemma-2b,Gemma 2B,False,-1,True,0.5157232704402516,0.6258335836587564,0.5154272151898734,0.5774226494442776,0.016282631865857947,0.5104235745400645
gemma-1.1-2b-it__ACSTravelTime__-1,0.5616882010022841,0.40154881714808527,0.5502653247941445,0.5,0.0,1.0,0.36417403947803645,0.34174984970602384,0.34174984970602296,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.1037608685786588,google--gemma-1.1-2b-it,82380,64285,146665,0.0,0.0,0.0,0.0,0.0,0.0,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-google--gemma-1.1-2b-it_task-ACSTravelTime/google--gemma-1.1-2b-it_bench-2795254/ACSTravelTime_full_seed-42_hash-3319501691.test_predictions.csv,0.4950735399986816,0.5,1.0,0.0,1.0,0.0,0.0,0.0,20,False,600,False,3319501691,ACSTravelTime_full_seed-42_hash-3319501691,False,full,,948344475,gemma-1.1-2b-it,,False,42,233993660,ACSTravelTime,gemma-2b,Gemma 2B (it),True,-1,True,0.148017129026252,0.5439198172706508,0.0675638452760398,0.4741826611666042,0.029387771628223845,0.09656194929169254
Yi-34B__ACSPublicCoverage__-1,0.7047325374025951,0.23400749423520373,0.6942107774206508,0.5147178985037495,0.05286851355511046,0.8995144570237179,0.20563322044947097,0.04016449229142927,0.048458627896609194,0.08695652173913043,0.12317363234794429,0.9566394866209413,0.08695652173913049,0.9130434782608695,0.013924716371559518,0.05260958205912334,0.12317363234794429,0.6013708568930977,01-ai--Yi-34B,79858,33971,113829,0.02270950285076738,0.06411184031740856,0.12075190421839696,0.569825918762089,0.6270430906389302,0.0,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-01-ai--Yi-34B_task-ACSPublicCoverage/01-ai--Yi-34B_bench-4292514551/ACSPublicCoverage_full_seed-42_hash-3076626711.test_predictions.csv,0.5897475422247955,0.5,0.9860752836284404,0.05260958205912336,0.9469987163029525,0.04336051337905861,0.08695652173913043,0.0,20,False,600,False,3076626711,ACSPublicCoverage_full_seed-42_hash-3076626711,False,full,,926772677,Yi-34B,,False,42,1163226111,ACSPublicCoverage,Yi-34B,Yi 34B,False,-1,True,0.3208985158443642,0.5618076237162761,0.3774285090591573,0.6428238849502323,0.06638925491213957,0.3356529912917549
Mistral-7B-Instruct-v0.2__ACSEmployment__-1,0.6310075986292184,0.1197196770268395,0.8248191307402796,0.6368093459642312,0.10731691475167626,0.8377834516660362,0.3583978537059148,0.35527835609058933,,0.30750314149816727,0.465572938494747,0.30087910590159467,0.30750314149816727,0.465572938494747,0.42550220216994306,0.19445838796278953,0.5616171511251485,5.402141327194607,mistralai--Mistral-7B-Instruct-v0.2,176871,146740,323611,0.5495734075788524,0.2116864054064192,0.6331572493877985,0.5768352750663488,0.24677179962894247,0.5957265736603751,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-mistralai--Mistral-7B-Instruct-v0.2_task-ACSEmployment/mistralai--Mistral-7B-Instruct-v0.2_bench-2467963183/ACSEmployment_full_seed-42_hash-1409875427.test_predictions.csv,0.7187998552190535,0.5,0.5744977978300569,0.19445838796278958,0.7410250440682475,0.6991208940984054,0.30750314149816727,0.5799795692373355,20,False,600,False,1409875427,ACSEmployment_full_seed-42_hash-1409875427,False,full,,2864449592,Mistral-7B-Instruct-v0.2,,False,42,1212564561,ACSEmployment,Mistral-7B-v0.1,Mistral 7B (it),True,-1,True,0.9999741683604962,0.6633983393642366,0.999999934370804,0.6969725998189183,0.4875798060624328,0.5482080808072206
Mixtral-8x7B-Instruct-v0.1__ACSTravelTime__-1,0.5236559506358027,0.1265075376884422,0.7975879396984925,0.5736920640463214,0.09288828526459691,0.8556140643555489,0.44737291850334104,0.4459714535225819,0.44462738263603413,0.5035019183815835,0.02586206896551724,0.02075134168157424,0.3247126436781609,0.02586206896551724,0.831864530225783,0.5035019183815835,0.4301065929727596,2.7607046186167694,mistralai--Mixtral-8x7B-Instruct-v0.1,82380,64285,146665,0.896464732553779,0.5222277278040351,0.4402355985292115,0.47878764831153026,0.38075666039417644,0.31354343362199805,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-mistralai--Mixtral-8x7B-Instruct-v0.1_task-ACSTravelTime/mistralai--Mixtral-8x7B-Instruct-v0.1_bench-1993024998/ACSTravelTime_full_seed-42_hash-3319501691.test_predictions.csv,0.6573641143017097,0.5,0.16813546977421703,0.5035019183815835,0.1879001316426072,0.9792486583184258,0.324712643678161,0.672463768115942,20,False,600,False,3319501691,ACSTravelTime_full_seed-42_hash-3319501691,False,full,,4231845931,Mixtral-8x7B-Instruct-v0.1,,False,42,233993660,ACSTravelTime,Mixtral-8x7B-v0.1,Mixtral 8x7B (it),True,-1,True,0.8670205878544607,0.5451880135001534,0.9959300016168212,0.5936522005931886,0.2858274993221347,0.879057407354702
Mistral-7B-v0.1__ACSPublicCoverage__-1,0.2984388863997751,0.24550025621316937,0.4876516392072987,0.5,0.0,1.0,0.29686916743383857,0.2934157626457349,0.293415762645731,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7882520486170487,mistralai--Mistral-7B-v0.1,79858,33971,113829,1.0,0.0,1.0,0.2984388863997751,0.24550025621316937,0.4876516392072987,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-mistralai--Mistral-7B-v0.1_task-ACSPublicCoverage/mistralai--Mistral-7B-v0.1_bench-2994074889/ACSPublicCoverage_full_seed-42_hash-3076626711.test_predictions.csv,0.45002803075308545,0.5,0.0,0.0,0.0,1.0,0.0,1.0,20,False,600,False,3076626711,ACSPublicCoverage_full_seed-42_hash-3076626711,False,full,,637243284,Mistral-7B-v0.1,,False,42,1163226111,ACSPublicCoverage,Mistral-7B-v0.1,Mistral 7B,False,-1,True,inf,0.7015611136002249,0.6369529983792545,0.7002521325848422,0.016234159819474153,0.5918546490455169
gemma-1.1-2b-it__ACSMobility__-1,0.264856507875157,0.1456986496752089,0.5041679856494671,0.5,0.0,1.0,0.7296237447630907,0.7313593874080495,0.7313593874080495,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.360249934929212,google--gemma-1.1-2b-it,16446,45648,62094,0.0,0.0,0.0,0.0,0.0,0.0,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-google--gemma-1.1-2b-it_task-ACSMobility/google--gemma-1.1-2b-it_bench-140755705/ACSMobility_full_seed-42_hash-1539435113.test_predictions.csv,0.5152510031982225,0.5,1.0,0.0,1.0,0.0,0.0,0.0,20,False,600,False,1539435113,ACSMobility_full_seed-42_hash-1539435113,False,full,,2738217470,gemma-1.1-2b-it,,False,42,2387644647,ACSMobility,gemma-2b,Gemma 2B (it),True,-1,True,0.0043317272814951,0.395577672560956,0.0017010665841657,0.5939060134634586,0.004162094006556439,0.003784104716793373
Mixtral-8x7B-v0.1__ACSTravelTime__-1,0.4383117989977159,0.40154881714808516,0.21062435765673176,0.5,0.0,1.0,0.32159100581242483,0.28207339831873934,0.2820733983187161,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8502092703117843,mistralai--Mixtral-8x7B-v0.1,82380,64285,146665,1.0,0.0,1.0,0.4383117989977159,0.40154881714808516,0.21062435765673176,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-mistralai--Mixtral-8x7B-v0.1_task-ACSTravelTime/mistralai--Mixtral-8x7B-v0.1_bench-35303080/ACSTravelTime_full_seed-42_hash-3319501691.test_predictions.csv,0.6045563979466514,0.5,0.0,0.0,0.0,1.0,0.0,1.0,20,False,600,False,3319501691,ACSTravelTime_full_seed-42_hash-3319501691,False,full,,2952472536,Mixtral-8x7B-v0.1,,False,42,233993660,ACSTravelTime,Mixtral-8x7B-v0.1,Mixtral 8x7B,False,-1,True,0.7058501913613997,0.5589199877271332,0.7059474412171508,0.5713019466130297,0.025026007107684642,0.7203851973164288
Mixtral-8x22B-v0.1__ACSTravelTime__-1,0.43844816418368393,0.40154881714808516,0.21062435765673176,0.5001213886865744,0.00015164841830694886,0.9996967951244657,0.2765108878467768,0.20233463747642547,0.19583555068796876,0.00030329683661400875,0.0,0.0,0.0,0.0,0.9997572226268512,0.00030329683661400875,0.999696703163386,0.747705512527578,mistralai--Mixtral-8x22B-v0.1,82380,64285,146665,0.999863634814032,0.0001744302671399245,0.9998255697328601,0.438371577619421,0.40154881714808516,0.21062435765673176,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-mistralai--Mixtral-8x22B-v0.1_task-ACSTravelTime/mistralai--Mixtral-8x22B-v0.1_bench-2241808195/ACSTravelTime_full_seed-42_hash-3319501691.test_predictions.csv,0.6276259699127891,0.5,0.00024277737314882253,0.0003032968366139941,0.0,1.0,0.0,1.0,20,False,600,False,3319501691,ACSTravelTime_full_seed-42_hash-3319501691,False,full,,2223753303,Mixtral-8x22B-v0.1,,False,42,233993660,ACSTravelTime,Mixtral-8x22B-v0.1,Mixtral 8x22B,False,-1,True,0.6223938223938223,0.5385606654621076,0.651186440677966,0.586554392663553,0.035446317045850585,0.6341473496856882
